image,point,x,y
../../aesthetics/mit/males/i49.jpg,32.0,165.0,165.0
../../aesthetics/mit/males/i49.jpg,33.0,173.0,173.0
../../aesthetics/mit/males/i49.jpg,34.0,182.0,182.0
../../aesthetics/mit/males/i49.jpg,35.0,190.0,190.0
../../aesthetics/mit/males/i49.jpg,36.0,119.0,119.0
../../aesthetics/mit/males/i49.jpg,37.0,130.0,130.0
../../aesthetics/mit/males/i49.jpg,38.0,142.0,142.0
../../aesthetics/mit/males/i49.jpg,39.0,151.0,151.0
../../aesthetics/mit/males/i49.jpg,40.0,141.0,141.0
../../aesthetics/mit/males/i49.jpg,41.0,130.0,130.0
../../aesthetics/mit/males/i49.jpg,42.0,202.0,202.0
../../aesthetics/mit/males/i49.jpg,43.0,213.0,213.0
../../aesthetics/mit/males/i49.jpg,44.0,225.0,225.0
../../aesthetics/mit/males/i49.jpg,45.0,234.0,234.0
../../aesthetics/mit/males/i49.jpg,46.0,225.0,225.0
../../aesthetics/mit/males/i49.jpg,47.0,214.0,214.0
../../aesthetics/mit/males/i49.jpg,48.0,141.0,141.0
../../aesthetics/mit/males/i49.jpg,49.0,153.0,153.0
../../aesthetics/mit/males/i49.jpg,50.0,165.0,165.0
../../aesthetics/mit/males/i49.jpg,51.0,173.0,173.0
../../aesthetics/mit/males/i49.jpg,52.0,183.0,183.0
../../aesthetics/mit/males/i49.jpg,53.0,195.0,195.0
../../aesthetics/mit/males/i49.jpg,54.0,206.0,206.0
../../aesthetics/mit/males/i49.jpg,55.0,194.0,194.0
../../aesthetics/mit/males/i49.jpg,56.0,183.0,183.0
../../aesthetics/mit/males/i49.jpg,57.0,172.0,172.0
../../aesthetics/mit/males/i49.jpg,58.0,163.0,163.0
../../aesthetics/mit/males/i49.jpg,59.0,152.0,152.0
../../aesthetics/mit/males/i49.jpg,60.0,147.0,147.0
../../aesthetics/mit/males/i49.jpg,61.0,164.0,164.0
../../aesthetics/mit/males/i49.jpg,62.0,173.0,173.0
../../aesthetics/mit/males/i49.jpg,63.0,183.0,183.0
../../aesthetics/mit/males/i49.jpg,64.0,200.0,200.0
../../aesthetics/mit/males/i49.jpg,65.0,183.0,183.0
../../aesthetics/mit/males/i49.jpg,66.0,173.0,173.0
../../aesthetics/mit/males/i49.jpg,67.0,164.0,164.0
../../aesthetics/mit/females/i50.jpg,0.0,73.0,73.0
../../aesthetics/mit/females/i50.jpg,1.0,73.0,73.0
../../aesthetics/mit/females/i50.jpg,2.0,76.0,76.0
../../aesthetics/mit/females/i50.jpg,3.0,81.0,81.0
../../aesthetics/mit/females/i50.jpg,4.0,90.0,90.0
../../aesthetics/mit/females/i50.jpg,5.0,107.0,107.0
../../aesthetics/mit/females/i50.jpg,6.0,129.0,129.0
../../aesthetics/mit/females/i50.jpg,7.0,152.0,152.0
../../aesthetics/mit/females/i50.jpg,8.0,177.0,177.0
../../aesthetics/mit/females/i50.jpg,9.0,202.0,202.0
../../aesthetics/mit/females/i50.jpg,10.0,225.0,225.0
../../aesthetics/mit/females/i50.jpg,11.0,246.0,246.0
../../aesthetics/mit/females/i50.jpg,12.0,263.0,263.0
../../aesthetics/mit/females/i50.jpg,13.0,273.0,273.0
../../aesthetics/mit/females/i50.jpg,14.0,278.0,278.0
../../aesthetics/mit/females/i50.jpg,15.0,283.0,283.0
../../aesthetics/mit/females/i50.jpg,16.0,286.0,286.0
../../aesthetics/mit/females/i50.jpg,17.0,93.0,93.0
../../aesthetics/mit/females/i50.jpg,18.0,108.0,108.0
../../aesthetics/mit/females/i50.jpg,19.0,129.0,129.0
../../aesthetics/mit/females/i50.jpg,20.0,148.0,148.0
../../aesthetics/mit/females/i50.jpg,21.0,166.0,166.0
../../aesthetics/mit/females/i50.jpg,22.0,194.0,194.0
../../aesthetics/mit/females/i50.jpg,23.0,213.0,213.0
../../aesthetics/mit/females/i50.jpg,24.0,233.0,233.0
../../aesthetics/mit/females/i50.jpg,25.0,252.0,252.0
../../aesthetics/mit/females/i50.jpg,26.0,266.0,266.0
../../aesthetics/mit/females/i50.jpg,27.0,179.0,179.0
../../aesthetics/mit/females/i50.jpg,28.0,178.0,178.0
../../aesthetics/mit/females/i50.jpg,29.0,177.0,177.0
../../aesthetics/mit/females/i50.jpg,30.0,176.0,176.0
../../aesthetics/mit/females/i50.jpg,31.0,156.0,156.0
../../aesthetics/mit/females/i50.jpg,32.0,166.0,166.0
../../aesthetics/mit/females/i50.jpg,33.0,176.0,176.0
../../aesthetics/mit/females/i50.jpg,34.0,186.0,186.0
../../aesthetics/mit/females/i50.jpg,35.0,196.0,196.0
../../aesthetics/mit/females/i50.jpg,36.0,115.0,115.0
../../aesthetics/mit/females/i50.jpg,37.0,127.0,127.0
../../aesthetics/mit/females/i50.jpg,38.0,140.0,140.0
../../aesthetics/mit/females/i50.jpg,39.0,151.0,151.0
../../aesthetics/mit/females/i50.jpg,40.0,139.0,139.0
../../aesthetics/mit/females/i50.jpg,41.0,126.0,126.0
../../aesthetics/mit/females/i50.jpg,42.0,207.0,207.0
../../aesthetics/mit/females/i50.jpg,43.0,219.0,219.0
../../aesthetics/mit/females/i50.jpg,44.0,232.0,232.0
../../aesthetics/mit/females/i50.jpg,45.0,242.0,242.0
../../aesthetics/mit/females/i50.jpg,46.0,231.0,231.0
../../aesthetics/mit/females/i50.jpg,47.0,219.0,219.0
../../aesthetics/mit/females/i50.jpg,48.0,139.0,139.0
../../aesthetics/mit/females/i50.jpg,49.0,152.0,152.0
../../aesthetics/mit/females/i50.jpg,50.0,166.0,166.0
../../aesthetics/mit/females/i50.jpg,51.0,176.0,176.0
../../aesthetics/mit/females/i50.jpg,52.0,187.0,187.0
../../aesthetics/mit/females/i50.jpg,53.0,201.0,201.0
../../aesthetics/mit/females/i50.jpg,54.0,213.0,213.0
../../aesthetics/mit/females/i50.jpg,55.0,201.0,201.0
../../aesthetics/mit/females/i50.jpg,56.0,188.0,188.0
../../aesthetics/mit/females/i50.jpg,57.0,176.0,176.0
../../aesthetics/mit/females/i50.jpg,58.0,165.0,165.0
../../aesthetics/mit/females/i50.jpg,59.0,151.0,151.0
../../aesthetics/mit/females/i50.jpg,60.0,145.0,145.0
../../aesthetics/mit/females/i50.jpg,61.0,165.0,165.0
../../aesthetics/mit/females/i50.jpg,62.0,176.0,176.0
../../aesthetics/mit/females/i50.jpg,63.0,187.0,187.0
../../aesthetics/mit/females/i50.jpg,64.0,208.0,208.0
../../aesthetics/mit/females/i50.jpg,65.0,188.0,188.0
../../aesthetics/mit/females/i50.jpg,66.0,176.0,176.0
../../aesthetics/mit/females/i50.jpg,67.0,166.0,166.0
../../aesthetics/mit/females/i51.jpg,0.0,73.0,73.0
../../aesthetics/mit/females/i51.jpg,1.0,74.0,74.0
../../aesthetics/mit/females/i51.jpg,2.0,76.0,76.0
../../aesthetics/mit/females/i51.jpg,3.0,80.0,80.0
../../aesthetics/mit/females/i51.jpg,4.0,88.0,88.0
../../aesthetics/mit/females/i51.jpg,5.0,103.0,103.0
../../aesthetics/mit/females/i51.jpg,6.0,124.0,124.0
../../aesthetics/mit/females/i51.jpg,7.0,147.0,147.0
../../aesthetics/mit/females/i51.jpg,8.0,172.0,172.0
../../aesthetics/mit/females/i51.jpg,9.0,198.0,198.0
../../aesthetics/mit/females/i51.jpg,10.0,221.0,221.0
../../aesthetics/mit/females/i51.jpg,11.0,242.0,242.0
../../aesthetics/mit/females/i51.jpg,12.0,257.0,257.0
../../aesthetics/mit/females/i51.jpg,13.0,266.0,266.0
../../aesthetics/mit/females/i51.jpg,14.0,270.0,270.0
../../aesthetics/mit/females/i51.jpg,15.0,275.0,275.0
../../aesthetics/mit/females/i51.jpg,16.0,278.0,278.0
../../aesthetics/mit/females/i51.jpg,17.0,91.0,91.0
../../aesthetics/mit/females/i51.jpg,18.0,105.0,105.0
../../aesthetics/mit/females/i51.jpg,19.0,123.0,123.0
../../aesthetics/mit/females/i51.jpg,20.0,143.0,143.0
../../aesthetics/mit/females/i51.jpg,21.0,160.0,160.0
../../aesthetics/mit/females/i51.jpg,22.0,203.0,203.0
../../aesthetics/mit/females/i51.jpg,23.0,219.0,219.0
../../aesthetics/mit/females/i51.jpg,24.0,237.0,237.0
../../aesthetics/mit/females/i51.jpg,25.0,255.0,255.0
../../aesthetics/mit/females/i51.jpg,26.0,266.0,266.0
../../aesthetics/mit/females/i51.jpg,27.0,181.0,181.0
../../aesthetics/mit/females/i51.jpg,28.0,181.0,181.0
../../aesthetics/mit/females/i51.jpg,29.0,180.0,180.0
../../aesthetics/mit/females/i51.jpg,30.0,180.0,180.0
../../aesthetics/mit/females/i51.jpg,31.0,158.0,158.0
../../aesthetics/mit/females/i51.jpg,32.0,168.0,168.0
../../aesthetics/mit/females/i51.jpg,33.0,179.0,179.0
../../aesthetics/mit/females/i51.jpg,34.0,189.0,189.0
../../aesthetics/mit/females/i51.jpg,35.0,199.0,199.0
../../aesthetics/mit/females/i51.jpg,36.0,110.0,110.0
../../aesthetics/mit/females/i51.jpg,37.0,123.0,123.0
../../aesthetics/mit/females/i51.jpg,38.0,139.0,139.0
../../aesthetics/mit/females/i51.jpg,39.0,153.0,153.0
../../aesthetics/mit/females/i51.jpg,40.0,138.0,138.0
../../aesthetics/mit/females/i51.jpg,41.0,122.0,122.0
../../aesthetics/mit/females/i51.jpg,42.0,204.0,204.0
../../aesthetics/mit/females/i51.jpg,43.0,219.0,219.0
../../aesthetics/mit/females/i51.jpg,44.0,235.0,235.0
../../aesthetics/mit/females/i51.jpg,45.0,246.0,246.0
../../aesthetics/mit/females/i51.jpg,46.0,235.0,235.0
../../aesthetics/mit/females/i51.jpg,47.0,219.0,219.0
../../aesthetics/mit/females/i51.jpg,48.0,133.0,133.0
../../aesthetics/mit/females/i51.jpg,49.0,151.0,151.0
../../aesthetics/mit/females/i51.jpg,50.0,167.0,167.0
../../aesthetics/mit/females/i51.jpg,51.0,177.0,177.0
../../aesthetics/mit/females/i51.jpg,52.0,188.0,188.0
../../aesthetics/mit/females/i51.jpg,53.0,204.0,204.0
../../aesthetics/mit/females/i51.jpg,54.0,220.0,220.0
../../aesthetics/mit/females/i51.jpg,55.0,203.0,203.0
../../aesthetics/mit/females/i51.jpg,56.0,188.0,188.0
../../aesthetics/mit/females/i51.jpg,57.0,176.0,176.0
../../aesthetics/mit/females/i51.jpg,58.0,165.0,165.0
../../aesthetics/mit/females/i51.jpg,59.0,149.0,149.0
../../aesthetics/mit/females/i51.jpg,60.0,141.0,141.0
../../aesthetics/mit/females/i51.jpg,61.0,167.0,167.0
../../aesthetics/mit/females/i51.jpg,62.0,177.0,177.0
../../aesthetics/mit/females/i51.jpg,63.0,188.0,188.0
../../aesthetics/mit/females/i51.jpg,64.0,212.0,212.0
../../aesthetics/mit/females/i51.jpg,65.0,188.0,188.0
../../aesthetics/mit/females/i51.jpg,66.0,177.0,177.0
../../aesthetics/mit/females/i51.jpg,67.0,166.0,166.0
../../aesthetics/mit/males/i53.jpg,0.0,88.0,88.0
../../aesthetics/mit/males/i53.jpg,1.0,91.0,91.0
../../aesthetics/mit/males/i53.jpg,2.0,96.0,96.0
../../aesthetics/mit/males/i53.jpg,3.0,101.0,101.0
../../aesthetics/mit/males/i53.jpg,4.0,108.0,108.0
../../aesthetics/mit/males/i53.jpg,5.0,120.0,120.0
../../aesthetics/mit/males/i53.jpg,6.0,136.0,136.0
../../aesthetics/mit/males/i53.jpg,7.0,156.0,156.0
../../aesthetics/mit/males/i53.jpg,8.0,181.0,181.0
../../aesthetics/mit/males/i53.jpg,9.0,206.0,206.0
../../aesthetics/mit/males/i53.jpg,10.0,227.0,227.0
../../aesthetics/mit/males/i53.jpg,11.0,245.0,245.0
../../aesthetics/mit/males/i53.jpg,12.0,259.0,259.0
../../aesthetics/mit/males/i53.jpg,13.0,266.0,266.0
../../aesthetics/mit/males/i53.jpg,14.0,270.0,270.0
../../aesthetics/mit/males/i53.jpg,15.0,274.0,274.0
../../aesthetics/mit/males/i53.jpg,16.0,277.0,277.0
../../aesthetics/mit/males/i53.jpg,17.0,99.0,99.0
../../aesthetics/mit/males/i53.jpg,18.0,108.0,108.0
../../aesthetics/mit/males/i53.jpg,19.0,126.0,126.0
../../aesthetics/mit/males/i53.jpg,20.0,145.0,145.0
../../aesthetics/mit/males/i53.jpg,21.0,164.0,164.0
../../aesthetics/mit/males/i53.jpg,22.0,194.0,194.0
../../aesthetics/mit/males/i53.jpg,23.0,214.0,214.0
../../aesthetics/mit/males/i53.jpg,24.0,233.0,233.0
../../aesthetics/mit/males/i53.jpg,25.0,251.0,251.0
../../aesthetics/mit/males/i53.jpg,26.0,262.0,262.0
../../aesthetics/mit/males/i53.jpg,27.0,179.0,179.0
../../aesthetics/mit/males/i53.jpg,28.0,179.0,179.0
../../aesthetics/mit/males/i53.jpg,29.0,179.0,179.0
../../aesthetics/mit/males/i53.jpg,30.0,178.0,178.0
../../aesthetics/mit/males/i53.jpg,31.0,162.0,162.0
../../aesthetics/mit/males/i53.jpg,32.0,170.0,170.0
../../aesthetics/mit/males/i53.jpg,33.0,179.0,179.0
../../aesthetics/mit/males/i53.jpg,34.0,188.0,188.0
../../aesthetics/mit/males/i53.jpg,35.0,197.0,197.0
../../aesthetics/mit/males/i53.jpg,36.0,120.0,120.0
../../aesthetics/mit/males/i53.jpg,37.0,130.0,130.0
../../aesthetics/mit/males/i53.jpg,38.0,143.0,143.0
../../aesthetics/mit/males/i53.jpg,39.0,154.0,154.0
../../aesthetics/mit/males/i53.jpg,40.0,143.0,143.0
../../aesthetics/mit/males/i53.jpg,41.0,130.0,130.0
../../aesthetics/mit/males/i53.jpg,42.0,207.0,207.0
../../aesthetics/mit/males/i53.jpg,43.0,218.0,218.0
../../aesthetics/mit/males/i53.jpg,44.0,231.0,231.0
../../aesthetics/mit/males/i53.jpg,45.0,241.0,241.0
../../aesthetics/mit/males/i53.jpg,46.0,232.0,232.0
../../aesthetics/mit/males/i53.jpg,47.0,219.0,219.0
../../aesthetics/mit/males/i53.jpg,48.0,153.0,153.0
../../aesthetics/mit/males/i53.jpg,49.0,162.0,162.0
../../aesthetics/mit/males/i53.jpg,50.0,172.0,172.0
../../aesthetics/mit/males/i53.jpg,51.0,181.0,181.0
../../aesthetics/mit/males/i53.jpg,52.0,190.0,190.0
../../aesthetics/mit/males/i53.jpg,53.0,201.0,201.0
../../aesthetics/mit/males/i53.jpg,54.0,213.0,213.0
../../aesthetics/mit/males/i53.jpg,55.0,201.0,201.0
../../aesthetics/mit/males/i53.jpg,56.0,190.0,190.0
../../aesthetics/mit/males/i53.jpg,57.0,181.0,181.0
../../aesthetics/mit/males/i53.jpg,58.0,171.0,171.0
../../aesthetics/mit/males/i53.jpg,59.0,162.0,162.0
../../aesthetics/mit/males/i53.jpg,60.0,157.0,157.0
../../aesthetics/mit/males/i53.jpg,61.0,172.0,172.0
../../aesthetics/mit/males/i53.jpg,62.0,181.0,181.0
../../aesthetics/mit/males/i53.jpg,63.0,190.0,190.0
../../aesthetics/mit/males/i53.jpg,64.0,208.0,208.0
../../aesthetics/mit/males/i53.jpg,65.0,189.0,189.0
../../aesthetics/mit/males/i53.jpg,66.0,180.0,180.0
../../aesthetics/mit/males/i53.jpg,67.0,172.0,172.0
../../aesthetics/mit/females/i54.jpg,0.0,68.0,68.0
../../aesthetics/mit/females/i54.jpg,1.0,69.0,69.0
../../aesthetics/mit/females/i54.jpg,2.0,72.0,72.0
../../aesthetics/mit/females/i54.jpg,3.0,76.0,76.0
../../aesthetics/mit/females/i54.jpg,4.0,84.0,84.0
../../aesthetics/mit/females/i54.jpg,5.0,100.0,100.0
../../aesthetics/mit/females/i54.jpg,6.0,121.0,121.0
../../aesthetics/mit/females/i54.jpg,7.0,144.0,144.0
../../aesthetics/mit/females/i54.jpg,8.0,170.0,170.0
../../aesthetics/mit/females/i54.jpg,9.0,196.0,196.0
../../aesthetics/mit/females/i54.jpg,10.0,219.0,219.0
../../aesthetics/mit/females/i54.jpg,11.0,240.0,240.0
../../aesthetics/mit/females/i54.jpg,12.0,256.0,256.0
../../aesthetics/mit/females/i54.jpg,13.0,265.0,265.0
../../aesthetics/mit/females/i54.jpg,14.0,271.0,271.0
../../aesthetics/mit/females/i54.jpg,15.0,277.0,277.0
../../aesthetics/mit/females/i54.jpg,16.0,280.0,280.0
../../aesthetics/mit/females/i54.jpg,17.0,90.0,90.0
../../aesthetics/mit/females/i54.jpg,18.0,103.0,103.0
../../aesthetics/mit/females/i54.jpg,19.0,123.0,123.0
../../aesthetics/mit/females/i54.jpg,20.0,142.0,142.0
../../aesthetics/mit/females/i54.jpg,21.0,160.0,160.0
../../aesthetics/mit/females/i54.jpg,22.0,197.0,197.0
../../aesthetics/mit/females/i54.jpg,23.0,215.0,215.0
../../aesthetics/mit/females/i54.jpg,24.0,234.0,234.0
../../aesthetics/mit/females/i54.jpg,25.0,253.0,253.0
../../aesthetics/mit/females/i54.jpg,26.0,264.0,264.0
../../aesthetics/mit/females/i54.jpg,27.0,177.0,177.0
../../aesthetics/mit/females/i54.jpg,28.0,177.0,177.0
../../aesthetics/mit/females/i54.jpg,29.0,177.0,177.0
../../aesthetics/mit/females/i54.jpg,30.0,176.0,176.0
../../aesthetics/mit/females/i54.jpg,31.0,155.0,155.0
../../aesthetics/mit/females/i54.jpg,32.0,165.0,165.0
../../aesthetics/mit/females/i54.jpg,33.0,175.0,175.0
../../aesthetics/mit/females/i54.jpg,34.0,185.0,185.0
../../aesthetics/mit/females/i54.jpg,35.0,195.0,195.0
../../aesthetics/mit/females/i54.jpg,36.0,111.0,111.0
../../aesthetics/mit/females/i54.jpg,37.0,122.0,122.0
../../aesthetics/mit/females/i54.jpg,38.0,137.0,137.0
../../aesthetics/mit/females/i54.jpg,39.0,151.0,151.0
../../aesthetics/mit/females/i54.jpg,40.0,136.0,136.0
../../aesthetics/mit/females/i54.jpg,41.0,121.0,121.0
../../aesthetics/mit/females/i54.jpg,42.0,203.0,203.0
../../aesthetics/mit/females/i54.jpg,43.0,216.0,216.0
../../aesthetics/mit/females/i54.jpg,44.0,231.0,231.0
../../aesthetics/mit/females/i54.jpg,45.0,243.0,243.0
../../aesthetics/mit/females/i54.jpg,46.0,232.0,232.0
../../aesthetics/mit/females/i54.jpg,47.0,216.0,216.0
../../aesthetics/mit/females/i54.jpg,48.0,135.0,135.0
../../aesthetics/mit/females/i54.jpg,49.0,150.0,150.0
../../aesthetics/mit/females/i54.jpg,50.0,165.0,165.0
../../aesthetics/mit/females/i54.jpg,51.0,175.0,175.0
../../aesthetics/mit/females/i54.jpg,52.0,185.0,185.0
../../aesthetics/mit/females/i54.jpg,53.0,199.0,199.0
../../aesthetics/mit/females/i54.jpg,54.0,212.0,212.0
../../aesthetics/mit/females/i54.jpg,55.0,199.0,199.0
../../aesthetics/mit/females/i54.jpg,56.0,185.0,185.0
../../aesthetics/mit/females/i54.jpg,57.0,174.0,174.0
../../aesthetics/mit/females/i54.jpg,58.0,164.0,164.0
../../aesthetics/mit/females/i54.jpg,59.0,150.0,150.0
../../aesthetics/mit/females/i54.jpg,60.0,142.0,142.0
../../aesthetics/mit/females/i54.jpg,61.0,165.0,165.0
../../aesthetics/mit/females/i54.jpg,62.0,175.0,175.0
../../aesthetics/mit/females/i54.jpg,63.0,185.0,185.0
../../aesthetics/mit/females/i54.jpg,64.0,205.0,205.0
../../aesthetics/mit/females/i54.jpg,65.0,185.0,185.0
../../aesthetics/mit/females/i54.jpg,66.0,175.0,175.0
../../aesthetics/mit/females/i54.jpg,67.0,165.0,165.0
../../aesthetics/mit/females/i55.jpg,0.0,75.0,75.0
../../aesthetics/mit/females/i55.jpg,1.0,77.0,77.0
../../aesthetics/mit/females/i55.jpg,2.0,82.0,82.0
../../aesthetics/mit/females/i55.jpg,3.0,87.0,87.0
../../aesthetics/mit/females/i55.jpg,4.0,98.0,98.0
../../aesthetics/mit/females/i55.jpg,5.0,114.0,114.0
../../aesthetics/mit/females/i55.jpg,6.0,133.0,133.0
../../aesthetics/mit/females/i55.jpg,7.0,155.0,155.0
../../aesthetics/mit/females/i55.jpg,8.0,180.0,180.0
../../aesthetics/mit/females/i55.jpg,9.0,204.0,204.0
../../aesthetics/mit/females/i55.jpg,10.0,226.0,226.0
../../aesthetics/mit/females/i55.jpg,11.0,244.0,244.0
../../aesthetics/mit/females/i55.jpg,12.0,259.0,259.0
../../aesthetics/mit/females/i55.jpg,13.0,268.0,268.0
../../aesthetics/mit/females/i55.jpg,14.0,273.0,273.0
../../aesthetics/mit/females/i55.jpg,15.0,277.0,277.0
../../aesthetics/mit/females/i55.jpg,16.0,279.0,279.0
../../aesthetics/mit/females/i55.jpg,17.0,95.0,95.0
../../aesthetics/mit/females/i55.jpg,18.0,107.0,107.0
../../aesthetics/mit/females/i55.jpg,19.0,126.0,126.0
../../aesthetics/mit/females/i55.jpg,20.0,146.0,146.0
../../aesthetics/mit/females/i55.jpg,21.0,163.0,163.0
../../aesthetics/mit/females/i55.jpg,22.0,195.0,195.0
../../aesthetics/mit/females/i55.jpg,23.0,213.0,213.0
../../aesthetics/mit/females/i55.jpg,24.0,233.0,233.0
../../aesthetics/mit/females/i55.jpg,25.0,251.0,251.0
../../aesthetics/mit/females/i55.jpg,26.0,263.0,263.0
../../aesthetics/mit/females/i55.jpg,27.0,179.0,179.0
../../aesthetics/mit/females/i55.jpg,28.0,179.0,179.0
../../aesthetics/mit/females/i55.jpg,29.0,179.0,179.0
../../aesthetics/mit/females/i55.jpg,30.0,179.0,179.0
../../aesthetics/mit/females/i55.jpg,31.0,159.0,159.0
../../aesthetics/mit/females/i55.jpg,32.0,169.0,169.0
../../aesthetics/mit/females/i55.jpg,33.0,179.0,179.0
../../aesthetics/mit/females/i55.jpg,34.0,189.0,189.0
../../aesthetics/mit/females/i55.jpg,35.0,199.0,199.0
../../aesthetics/mit/females/i55.jpg,36.0,117.0,117.0
../../aesthetics/mit/females/i55.jpg,37.0,129.0,129.0
../../aesthetics/mit/females/i55.jpg,38.0,142.0,142.0
../../aesthetics/mit/females/i55.jpg,39.0,154.0,154.0
../../aesthetics/mit/females/i55.jpg,40.0,141.0,141.0
../../aesthetics/mit/females/i55.jpg,41.0,128.0,128.0
../../aesthetics/mit/females/i55.jpg,42.0,205.0,205.0
../../aesthetics/mit/females/i55.jpg,43.0,217.0,217.0
../../aesthetics/mit/females/i55.jpg,44.0,231.0,231.0
../../aesthetics/mit/females/i55.jpg,45.0,242.0,242.0
../../aesthetics/mit/females/i55.jpg,46.0,232.0,232.0
../../aesthetics/mit/females/i55.jpg,47.0,218.0,218.0
../../aesthetics/mit/females/i55.jpg,48.0,144.0,144.0
../../aesthetics/mit/females/i55.jpg,49.0,158.0,158.0
../../aesthetics/mit/females/i55.jpg,50.0,170.0,170.0
../../aesthetics/mit/females/i55.jpg,51.0,179.0,179.0
../../aesthetics/mit/females/i55.jpg,52.0,188.0,188.0
../../aesthetics/mit/females/i55.jpg,53.0,200.0,200.0
../../aesthetics/mit/females/i55.jpg,54.0,212.0,212.0
../../aesthetics/mit/females/i55.jpg,55.0,200.0,200.0
../../aesthetics/mit/females/i55.jpg,56.0,188.0,188.0
../../aesthetics/mit/females/i55.jpg,57.0,179.0,179.0
../../aesthetics/mit/females/i55.jpg,58.0,170.0,170.0
../../aesthetics/mit/females/i55.jpg,59.0,157.0,157.0
../../aesthetics/mit/females/i55.jpg,60.0,149.0,149.0
../../aesthetics/mit/females/i55.jpg,61.0,170.0,170.0
../../aesthetics/mit/females/i55.jpg,62.0,179.0,179.0
../../aesthetics/mit/females/i55.jpg,63.0,188.0,188.0
../../aesthetics/mit/females/i55.jpg,64.0,207.0,207.0
../../aesthetics/mit/females/i55.jpg,65.0,187.0,187.0
../../aesthetics/mit/females/i55.jpg,66.0,179.0,179.0
../../aesthetics/mit/females/i55.jpg,67.0,170.0,170.0
../../aesthetics/mit/females/i57.jpg,0.0,86.0,86.0
../../aesthetics/mit/females/i57.jpg,1.0,88.0,88.0
../../aesthetics/mit/females/i57.jpg,2.0,94.0,94.0
../../aesthetics/mit/females/i57.jpg,3.0,99.0,99.0
../../aesthetics/mit/females/i57.jpg,4.0,106.0,106.0
../../aesthetics/mit/females/i57.jpg,5.0,119.0,119.0
../../aesthetics/mit/females/i57.jpg,6.0,138.0,138.0
../../aesthetics/mit/females/i57.jpg,7.0,159.0,159.0
../../aesthetics/mit/females/i57.jpg,8.0,183.0,183.0
../../aesthetics/mit/females/i57.jpg,9.0,206.0,206.0
../../aesthetics/mit/females/i57.jpg,10.0,227.0,227.0
../../aesthetics/mit/females/i57.jpg,11.0,244.0,244.0
../../aesthetics/mit/females/i57.jpg,12.0,256.0,256.0
../../aesthetics/mit/females/i57.jpg,13.0,262.0,262.0
../../aesthetics/mit/females/i57.jpg,14.0,265.0,265.0
../../aesthetics/mit/females/i57.jpg,15.0,270.0,270.0
../../aesthetics/mit/females/i57.jpg,16.0,271.0,271.0
../../aesthetics/mit/females/i57.jpg,17.0,100.0,100.0
../../aesthetics/mit/females/i57.jpg,18.0,111.0,111.0
../../aesthetics/mit/females/i57.jpg,19.0,127.0,127.0
../../aesthetics/mit/females/i57.jpg,20.0,142.0,142.0
../../aesthetics/mit/females/i57.jpg,21.0,157.0,157.0
../../aesthetics/mit/females/i57.jpg,22.0,197.0,197.0
../../aesthetics/mit/females/i57.jpg,23.0,212.0,212.0
../../aesthetics/mit/females/i57.jpg,24.0,227.0,227.0
../../aesthetics/mit/females/i57.jpg,25.0,243.0,243.0
../../aesthetics/mit/females/i57.jpg,26.0,255.0,255.0
../../aesthetics/mit/females/i57.jpg,27.0,178.0,178.0
../../aesthetics/mit/females/i57.jpg,28.0,179.0,179.0
../../aesthetics/mit/females/i57.jpg,29.0,179.0,179.0
../../aesthetics/mit/females/i57.jpg,30.0,180.0,180.0
../../aesthetics/mit/females/i57.jpg,31.0,165.0,165.0
../../aesthetics/mit/females/i57.jpg,32.0,172.0,172.0
../../aesthetics/mit/females/i57.jpg,33.0,180.0,180.0
../../aesthetics/mit/females/i57.jpg,34.0,187.0,187.0
../../aesthetics/mit/females/i57.jpg,35.0,195.0,195.0
